batch_id,supplier_batch_label,supplier_id,part_id,quantity,manufacture_date,qc_pass_rate,weight_mean_g,weight_std_g,lead_time_days,batch_cost_usd,is_anomalous,anomaly_type,production_shift,operator_id,temperature_c,humidity_pct,material_lot,inspection_level,storage_location
BATCH-005625,B427906,SUPP-026,PART-020,4816,2024-10-11T00:00:00,0.8844,5213.674,2.822,61,15784740.77,False,none,evening,OP-093,18.314929235268856,40.78609175026966,MAT-7635,Standard,WH-A-02
BATCH-005626,B289767,SUPP-026,PART-020,4076,2023-03-13T00:00:00,0.8451,5244.619,3.874,45,13915621.31,False,none,evening,OP-030,23.77733763106381,46.48755892648097,MAT-6178,Standard,WH-C-34
BATCH-005627,B706533,SUPP-026,PART-020,4599,2023-08-23T00:00:00,0.8601,5228.459,1.591,60,15048689.28,False,none,evening,OP-081,23.892519225049885,62.3109181170136,MAT-4113,Standard,WH-A-16
BATCH-005628,B464167,SUPP-026,PART-020,3410,2024-04-12T00:00:00,0.8411,5211.108,3.113,54,11487022.46,False,none,night,OP-033,19.168298237266438,61.073316223119605,MAT-4917,Standard,WH-C-17
BATCH-005629,B731900,SUPP-026,PART-020,3226,2023-12-17T00:00:00,0.8908,5213.313,1.129,60,10954516.16,False,none,night,OP-091,18.712470096910355,41.399132714482064,MAT-1495,Standard,WH-B-49
BATCH-005630,B453580,SUPP-026,PART-020,2964,2024-03-05T00:00:00,0.8505,5227.694,1.176,54,9677811.7,False,none,night,OP-071,19.68553400434106,59.44911820416713,MAT-9276,Standard,WH-A-26
BATCH-005631,B816309,SUPP-026,PART-020,1840,2024-07-18T00:00:00,0.6835,5319.152,1.84,60,5987041.91,True,quality_degradation,evening,OP-010,23.515445215649258,45.70050030642632,MAT-1212,Standard,WH-B-29
BATCH-005632,B714942,SUPP-026,PART-020,2081,2024-09-04T00:00:00,0.8816,5181.778,0.515,52,7102406.05,False,none,evening,OP-007,21.253812511689798,50.35663945030113,MAT-9962,Standard,WH-B-32
BATCH-005633,B692860,SUPP-026,PART-020,3292,2023-01-11T00:00:00,0.8575,5210.997,2.045,60,11002860.46,False,none,evening,OP-060,20.240385302366033,50.83280167397234,MAT-6199,Standard,WH-A-48
BATCH-005634,B732214,SUPP-026,PART-020,4871,2024-10-20T00:00:00,0.8818,5239.484,0.842,59,16101775.52,False,none,night,OP-030,19.309638981646007,60.50686863317652,MAT-9116,Standard,WH-C-12
BATCH-005635,B546710,SUPP-026,PART-020,2315,2024-07-05T00:00:00,0.848,5199.278,0.968,53,7368176.42,False,none,night,OP-011,20.36739784959662,41.73057037964628,MAT-4969,Enhanced,WH-C-40
BATCH-005636,B861265,SUPP-026,PART-020,2384,2024-02-04T00:00:00,0.8552,5189.42,3.59,58,7754996.64,False,none,evening,OP-043,20.794981867889383,46.969269058487654,MAT-5735,Reduced,WH-B-28
BATCH-005637,B798906,SUPP-026,PART-020,4098,2023-06-05T00:00:00,0.8684,5216.16,3.202,51,14099605.74,False,none,night,OP-001,20.053676257013343,60.26472921080037,MAT-7793,Enhanced,WH-B-15
BATCH-005638,B909098,SUPP-026,PART-020,4695,2024-04-25T00:00:00,0.8637,5173.108,1.491,56,16009443.99,False,none,day,OP-004,22.053337028802744,62.12308153634582,MAT-3373,Standard,WH-B-40
BATCH-005639,B569408,SUPP-026,PART-020,1710,2022-12-12T00:00:00,0.8707,5191.015,3.133,59,5402461.45,False,none,evening,OP-007,24.876471958188453,66.8304219138997,MAT-9663,Enhanced,WH-A-17
BATCH-005640,B475887,SUPP-026,PART-002,1608,2024-09-25T00:00:00,0.8221,25003.379,1.897,56,5659693.15,False,none,day,OP-001,21.359804681227253,51.47318901747771,MAT-3033,Enhanced,WH-A-28
BATCH-005641,B288698,SUPP-026,PART-002,3864,2024-05-13T00:00:00,0.8322,25185.214,0.528,52,14108447.43,False,none,night,OP-035,19.37231614155506,53.81760602456089,MAT-3699,Standard,WH-C-22
BATCH-005642,B289933,SUPP-026,PART-002,3723,2024-08-02T00:00:00,0.8323,25073.599,2.151,58,13052031.44,False,none,night,OP-017,20.03923376852785,58.67342759940204,MAT-1187,Standard,WH-B-34
BATCH-005643,B316428,SUPP-026,PART-002,2708,2024-09-25T00:00:00,0.8464,25100.766,1.642,63,9763393.92,False,none,day,OP-087,24.389586850646705,63.470081793469966,MAT-9529,Standard,WH-A-47
BATCH-005644,B961054,SUPP-026,PART-002,3838,2023-12-22T00:00:00,0.8234,25093.438,1.551,61,13535581.14,False,none,night,OP-086,19.396291434916773,65.1672949992213,MAT-8730,Standard,WH-B-44
BATCH-005645,B459347,SUPP-026,PART-002,4469,2023-02-02T00:00:00,0.65,25825.047,3.537,54,15375104.14,True,environmental_factor,day,OP-052,21.138764725059193,65.9841348193008,MAT-4405,Standard,WH-C-20
BATCH-005646,B676963,SUPP-026,PART-002,3807,2024-07-12T00:00:00,0.683,25094.032,5.066,58,13587162.6,True,environmental_factor,day,OP-046,20.182069872676124,55.17663622560583,MAT-7695,Standard,WH-B-49
BATCH-005647,B457662,SUPP-026,PART-002,4760,2023-10-15T00:00:00,0.8384,24919.95,1.744,55,17232237.15,False,none,evening,OP-099,19.949169443403136,67.40786231370758,MAT-1199,Standard,WH-A-38
BATCH-005648,B832830,SUPP-026,PART-002,3753,2023-12-25T00:00:00,0.6797,26836.083,4.951,53,12676981.99,True,process_deviation,night,OP-085,22.5707665944956,41.58903249940887,MAT-6614,Standard,WH-C-31
BATCH-005649,B323648,SUPP-026,PART-002,2858,2022-12-25T00:00:00,0.8462,24946.067,0.761,57,9835931.76,False,none,evening,OP-083,21.007089329132423,65.80120310717896,MAT-9030,Enhanced,WH-B-06
BATCH-005650,B344491,SUPP-026,PART-002,4457,2022-11-18T00:00:00,0.8138,25164.499,3.782,45,15696393.33,False,none,evening,OP-089,23.440203987029967,57.9371783223267,MAT-4595,Enhanced,WH-A-29
BATCH-005651,B442598,SUPP-026,PART-002,3319,2023-01-09T00:00:00,0.8368,24943.461,1.122,63,11259609.71,False,none,evening,OP-055,18.505812055383334,60.71912820130785,MAT-7627,Standard,WH-A-30
BATCH-005652,B506784,SUPP-026,PART-002,3878,2024-10-10T00:00:00,0.8392,25215.809,1.794,44,14088833.71,False,none,evening,OP-085,24.61503600337074,49.35676323699506,MAT-5658,Standard,WH-A-31
BATCH-005653,B233092,SUPP-026,PART-002,2692,2023-03-12T00:00:00,0.8384,25015.872,1.627,62,9164348.25,False,none,evening,OP-051,19.064266127497525,40.364891829031535,MAT-5714,Standard,WH-A-11
BATCH-005654,B219557,SUPP-026,PART-002,4559,2023-07-22T00:00:00,0.8113,25156.054,3.055,47,16008673.41,False,none,day,OP-090,19.128972864479685,69.50399862137488,MAT-9521,Standard,WH-A-25
BATCH-005655,B508608,SUPP-026,PART-002,2591,2024-03-07T00:00:00,0.844,25016.504,1.131,52,8641774.9,False,none,day,OP-084,20.00592839146483,55.0040249924731,MAT-7901,Standard,WH-C-26
BATCH-005656,B812783,SUPP-026,PART-002,4670,2024-01-23T00:00:00,0.8368,25217.857,1.154,57,16542659.39,False,none,evening,OP-073,19.845261421773497,64.8280907032026,MAT-3789,Enhanced,WH-C-36
BATCH-005657,B225115,SUPP-026,PART-002,2122,2023-03-31T00:00:00,0.8644,24931.06,1.209,45,7671536.59,False,none,night,OP-099,18.39819043838623,61.29545134238391,MAT-3490,Standard,WH-B-38
BATCH-005658,B825023,SUPP-026,PART-002,1627,2022-11-15T00:00:00,0.8426,25000.803,2.195,57,5646699.74,False,none,day,OP-078,18.980305995108093,51.933257320080614,MAT-4059,Standard,WH-C-13
BATCH-005659,B378681,SUPP-026,PART-002,3341,2024-03-17T00:00:00,0.8398,24922.29,2.608,49,11414225.8,False,none,evening,OP-051,21.2979236727016,49.4180526800694,MAT-3318,Reduced,WH-A-39
BATCH-005660,B689855,SUPP-026,PART-002,1858,2024-11-30T00:00:00,0.8272,25093.544,0.636,56,6424598.74,False,none,day,OP-089,21.195693536894055,44.27738626934913,MAT-7300,Standard,WH-B-45
BATCH-005661,B948697,SUPP-026,PART-002,3232,2024-11-08T00:00:00,0.8305,24980.509,1.353,52,11412598.2,False,none,night,OP-039,24.762622137428487,59.971722918691995,MAT-7071,Standard,WH-B-33
BATCH-005662,B209178,SUPP-026,PART-002,4655,2023-11-11T00:00:00,0.8615,25239.256,3.061,48,17016200.9,False,none,night,OP-087,20.912453585583986,68.86094198102876,MAT-3815,Standard,WH-B-44
BATCH-005663,B119615,SUPP-026,PART-002,2146,2024-02-15T00:00:00,0.8521,24822.645,3.579,64,7688570.87,False,none,day,OP-016,23.918393589900198,66.15987210355,MAT-6550,Standard,WH-A-48
BATCH-005664,B615446,SUPP-026,PART-002,1841,2024-04-27T00:00:00,0.8418,25065.715,3.802,63,6401128.38,False,none,evening,OP-004,23.831837864906714,58.20337273808401,MAT-8201,Standard,WH-A-42
BATCH-005665,B328575,SUPP-026,PART-002,2446,2023-05-03T00:00:00,0.65,23266.402,4.943,60,8238773.68,True,material_defect,night,OP-067,20.630461619408873,66.29250805150323,MAT-6010,Standard,WH-B-21
BATCH-005666,B493761,SUPP-026,PART-006,2773,2024-06-25T00:00:00,0.883,2789.992,1.135,44,5455382.04,False,none,day,OP-036,19.07981343641207,64.03740927056091,MAT-9493,Standard,WH-A-15
BATCH-005667,B627897,SUPP-026,PART-006,4794,2024-04-05T00:00:00,0.9134,2804.896,1.402,62,9007113.0,False,none,evening,OP-098,24.177772322532103,53.835367933667484,MAT-7005,Enhanced,WH-C-33
BATCH-005668,B706461,SUPP-026,PART-006,4242,2022-10-30T00:00:00,0.8897,2805.887,2.954,59,8437840.15,False,none,evening,OP-038,19.207686662531284,45.02042820637294,MAT-4195,Standard,WH-C-28
BATCH-005669,B109956,SUPP-026,PART-006,4231,2024-01-04T00:00:00,0.65,2684.975,4.062,45,8057633.81,True,material_defect,day,OP-046,20.86081022238444,65.73030728435575,MAT-1030,Standard,WH-A-08
BATCH-005670,B702501,SUPP-026,PART-006,1706,2023-10-22T00:00:00,0.9159,2781.855,1.391,58,3157795.23,False,none,evening,OP-017,22.27440328111036,50.85820940970247,MAT-6850,Standard,WH-A-34
BATCH-005671,B854122,SUPP-026,PART-006,3322,2023-10-19T00:00:00,0.9158,2810.217,2.823,53,6455020.31,False,none,evening,OP-091,22.2679838720441,69.13584098900009,MAT-6466,Standard,WH-A-14
BATCH-005672,B129891,SUPP-026,PART-006,3268,2023-12-14T00:00:00,0.8671,2793.966,3.036,53,6298960.73,False,none,evening,OP-026,24.61622506080816,60.73283343849831,MAT-9063,Standard,WH-C-12
BATCH-005673,B455997,SUPP-026,PART-006,3521,2024-01-29T00:00:00,0.65,2590.818,5.024,49,6865568.28,True,material_defect,night,OP-008,22.0936941672012,53.549633854112145,MAT-1882,Standard,WH-B-04
BATCH-005674,B396105,SUPP-026,PART-006,4654,2024-07-30T00:00:00,0.9063,2813.258,2.031,55,9272970.38,False,none,night,OP-082,24.1036190197805,60.635798725299665,MAT-9676,Standard,WH-A-35
BATCH-005675,B713794,SUPP-026,PART-006,1895,2023-03-29T00:00:00,0.7105,2840.115,5.35,55,3746601.64,True,quality_degradation,evening,OP-032,22.348292705447506,69.5702283269344,MAT-1889,Standard,WH-A-29
BATCH-005676,B765486,SUPP-026,PART-006,2090,2022-12-30T00:00:00,0.8753,2805.02,2.814,45,3803016.73,False,none,night,OP-015,21.572423207497824,55.788074431792026,MAT-2421,Enhanced,WH-B-22
BATCH-005677,B824571,SUPP-026,PART-006,5152,2024-01-12T00:00:00,0.9167,2790.671,3.296,53,10083023.78,False,none,day,OP-008,19.292305485699927,67.92704654189666,MAT-3041,Standard,WH-C-15
BATCH-005678,B917346,SUPP-026,PART-006,2045,2023-02-26T00:00:00,0.9049,2790.3,1.786,50,3750235.47,False,none,evening,OP-018,21.888142368951122,62.8194702304891,MAT-5525,Standard,WH-B-14
BATCH-005679,B789973,SUPP-026,PART-006,4829,2023-05-24T00:00:00,0.9097,2776.909,3.461,46,9598652.15,False,none,night,OP-009,22.692576941908783,54.03630520772666,MAT-2199,Enhanced,WH-A-43
BATCH-005680,B898517,SUPP-026,PART-006,4582,2023-10-29T00:00:00,0.8817,2790.191,3.564,62,8548657.87,False,none,night,OP-056,20.923048810056706,45.154089322786724,MAT-3844,Enhanced,WH-C-12
BATCH-005681,B554538,SUPP-026,PART-006,2404,2023-12-29T00:00:00,0.8631,2802.209,3.778,52,4694119.09,False,none,night,OP-082,20.875277906489853,66.35254075306887,MAT-1186,Standard,WH-A-45
BATCH-005682,B734670,SUPP-026,PART-006,3054,2024-02-25T00:00:00,0.8642,2805.456,1.79,59,5619946.87,False,none,evening,OP-030,19.824712915850846,57.53932508276486,MAT-2801,Enhanced,WH-B-01
BATCH-005683,B452246,SUPP-026,PART-006,3066,2022-11-12T00:00:00,0.8734,2809.103,2.861,63,5746557.81,False,none,night,OP-015,23.932702825815056,67.65139511580361,MAT-2131,Standard,WH-A-44
BATCH-005684,B872410,SUPP-026,PART-006,4126,2023-02-22T00:00:00,0.8849,2784.151,2.503,47,7755576.52,False,none,night,OP-087,24.907459748902458,50.29432407742921,MAT-9836,Standard,WH-B-12
BATCH-005685,B212125,SUPP-026,PART-006,4436,2023-11-11T00:00:00,0.8759,2817.597,3.208,44,8735693.23,False,none,day,OP-081,23.89188030174251,45.40038442081262,MAT-8066,Reduced,WH-C-15
BATCH-005686,B399819,SUPP-026,PART-006,1591,2024-07-23T00:00:00,0.885,2795.586,2.367,46,3192583.92,False,none,evening,OP-017,24.146079951219658,60.55067501511304,MAT-3330,Standard,WH-B-02
BATCH-005687,B558273,SUPP-026,PART-006,2977,2023-10-17T00:00:00,0.9078,2800.046,0.978,58,5903106.5,False,none,day,OP-029,20.3344079656093,63.64492446664623,MAT-1840,Standard,WH-C-17
BATCH-005688,B615453,SUPP-026,PART-006,2329,2024-07-09T00:00:00,0.8812,2814.808,3.697,57,4614323.92,False,none,day,OP-030,20.77787271270004,52.61595902868419,MAT-5373,Standard,WH-C-10
BATCH-005689,B257966,SUPP-026,PART-006,4014,2024-02-29T00:00:00,0.9086,2791.51,1.602,62,7439389.71,False,none,evening,OP-023,20.948231125266638,42.80839303171848,MAT-3136,Enhanced,WH-A-07
BATCH-005690,B455360,SUPP-026,PART-006,2923,2023-10-26T00:00:00,0.8702,2803.945,3.238,52,5511490.44,False,none,evening,OP-031,18.05397944270596,68.79602017031925,MAT-8950,Standard,WH-A-02
BATCH-005691,B602489,SUPP-026,PART-006,3271,2023-12-13T00:00:00,0.9017,2806.727,2.045,51,6215772.17,False,none,night,OP-071,22.470986963082815,64.71146587143797,MAT-6267,Enhanced,WH-A-15
BATCH-005692,B898834,SUPP-026,PART-006,3039,2023-05-09T00:00:00,0.8933,2799.262,3.444,60,5889407.31,False,none,day,OP-051,21.704144294934867,47.81768397840311,MAT-2830,Standard,WH-B-43
BATCH-005693,B437134,SUPP-026,PART-006,1539,2024-06-26T00:00:00,0.887,2794.764,2.067,55,2985165.05,False,none,day,OP-006,24.561198262103765,64.8667342471541,MAT-3329,Standard,WH-C-46
BATCH-005694,B409473,SUPP-026,PART-006,5230,2023-01-15T00:00:00,0.907,2818.723,2.22,49,9766288.49,False,none,day,OP-013,21.074338454403406,54.9785343148225,MAT-8957,Standard,WH-A-35
BATCH-005695,B782178,SUPP-026,PART-006,2279,2023-11-17T00:00:00,0.8998,2809.929,2.301,57,4438399.15,False,none,evening,OP-080,21.11739749370181,54.0925120860935,MAT-7366,Standard,WH-C-27
BATCH-005696,B565064,SUPP-026,PART-006,3466,2023-12-16T00:00:00,0.9121,2806.69,2.136,62,6742708.64,False,none,day,OP-088,20.071785002660917,54.08395957445583,MAT-1073,Standard,WH-C-03
BATCH-005697,B616608,SUPP-026,PART-009,4695,2024-07-23T00:00:00,0.8718,12005.839,3.671,48,4883785.73,False,none,evening,OP-042,22.12050774508217,62.29688532673234,MAT-6933,Enhanced,WH-C-01
BATCH-005698,B514471,SUPP-026,PART-009,2174,2024-06-25T00:00:00,0.8678,12018.858,2.307,57,2427264.63,False,none,day,OP-039,23.014521132606795,45.56137942065744,MAT-6037,Standard,WH-C-43
BATCH-005699,B347608,SUPP-026,PART-009,2508,2023-11-21T00:00:00,0.8418,11968.048,3.009,54,2834396.06,False,none,evening,OP-032,18.51956199573768,63.46951104157223,MAT-9226,Standard,WH-B-39
BATCH-005700,B712715,SUPP-026,PART-009,3232,2022-12-25T00:00:00,0.8568,12042.363,1.056,50,3515828.42,False,none,night,OP-068,23.173836951399185,44.13845063495827,MAT-8878,Standard,WH-A-47
BATCH-005701,B249024,SUPP-026,PART-009,2808,2023-02-17T00:00:00,0.8788,11958.321,3.383,56,3055123.44,False,none,evening,OP-028,18.79818665161814,67.69634525685257,MAT-8800,Standard,WH-B-35
BATCH-005702,B837932,SUPP-026,PART-009,4380,2023-10-31T00:00:00,0.8416,12083.06,2.341,64,4915554.26,False,none,evening,OP-004,21.013737535337356,55.52032150866868,MAT-3671,Enhanced,WH-B-04
BATCH-005703,B132076,SUPP-026,PART-009,1710,2024-05-04T00:00:00,0.8752,11951.434,2.141,63,1833510.43,False,none,night,OP-045,19.79556479701974,49.31481823149053,MAT-2522,Standard,WH-A-14
BATCH-005704,B239819,SUPP-026,PART-009,2274,2023-10-22T00:00:00,0.8636,12017.905,1.84,60,2450462.77,False,none,day,OP-022,22.295066231029192,47.25953666090413,MAT-2896,Standard,WH-C-36
BATCH-005705,B962927,SUPP-026,PART-009,1931,2024-04-05T00:00:00,0.8646,12001.609,3.942,45,2111462.72,False,none,night,OP-083,18.513381854012593,65.83010185004973,MAT-9953,Standard,WH-A-20
BATCH-005706,B519915,SUPP-026,PART-009,4354,2023-06-11T00:00:00,0.8809,12136.353,2.273,46,4774557.95,False,none,night,OP-022,20.68444089752675,64.54732365974132,MAT-8086,Enhanced,WH-C-28
BATCH-005707,B466608,SUPP-026,PART-009,4502,2023-12-19T00:00:00,0.868,11954.358,2.101,51,4985844.84,False,none,day,OP-041,22.24420568482973,41.02132835996849,MAT-4783,Standard,WH-A-22
BATCH-005708,B302745,SUPP-026,PART-009,4019,2024-01-29T00:00:00,0.8857,12127.836,1.799,51,4505001.42,False,none,day,OP-091,22.76972826121111,58.24396277223127,MAT-4347,Standard,WH-C-41
BATCH-005709,B145609,SUPP-026,PART-009,3814,2024-07-07T00:00:00,0.8487,11955.682,2.699,63,3919347.28,False,none,night,OP-038,19.707333871468126,43.671956412071495,MAT-8241,Standard,WH-C-04
BATCH-005710,B349922,SUPP-026,PART-009,3976,2024-05-20T00:00:00,0.8682,11984.278,3.812,53,4472803.41,False,none,night,OP-022,18.91614345086862,51.63018828230723,MAT-7016,Standard,WH-C-10
BATCH-005711,B721140,SUPP-026,PART-009,4945,2024-08-09T00:00:00,0.8907,11917.203,1.339,46,5387797.43,False,none,day,OP-014,24.129586586676815,65.5521449152697,MAT-1898,Standard,WH-B-18
BATCH-005712,B442217,SUPP-026,PART-009,3731,2024-10-02T00:00:00,0.8473,12113.465,1.343,49,3894033.56,False,none,evening,OP-087,19.048694145651666,50.50926320143566,MAT-9715,Enhanced,WH-A-21
BATCH-005713,B911259,SUPP-026,PART-009,4047,2024-05-15T00:00:00,0.8573,12073.348,1.885,44,4408473.63,False,none,night,OP-027,19.135646987975193,52.975443901010514,MAT-1423,Standard,WH-C-07
BATCH-005714,B634143,SUPP-026,PART-009,3449,2024-08-05T00:00:00,0.8914,11906.378,1.046,64,3718496.86,False,none,night,OP-050,20.943440034096938,65.85411982477102,MAT-1417,Enhanced,WH-B-42
BATCH-005715,B713588,SUPP-026,PART-008,5029,2024-10-14T00:00:00,0.84,8501.025,2.01,49,2291912.32,False,none,evening,OP-018,22.437590301869935,49.1102686380099,MAT-1995,Reduced,WH-C-08
BATCH-005716,B581402,SUPP-026,PART-008,3112,2024-01-31T00:00:00,0.8562,8407.09,1.151,55,1454509.78,False,none,night,OP-091,24.752589897657458,57.107191221763344,MAT-5072,Standard,WH-B-13
BATCH-005717,B772913,SUPP-026,PART-008,2881,2023-08-08T00:00:00,0.8562,8561.333,0.956,48,1397138.14,False,none,day,OP-009,20.99203862119201,43.69142908457584,MAT-1465,Standard,WH-C-28
BATCH-005718,B627355,SUPP-026,PART-008,3458,2024-10-02T00:00:00,0.8353,8448.778,0.883,59,1573875.94,False,none,night,OP-001,21.23691203807067,62.38820737255081,MAT-3891,Standard,WH-C-26
BATCH-005719,B229164,SUPP-026,PART-008,3170,2024-04-14T00:00:00,0.8219,8557.581,1.819,50,1530083.96,False,none,evening,OP-049,22.521211505583324,53.751290821344895,MAT-2707,Standard,WH-A-36
BATCH-005720,B359529,SUPP-026,PART-008,3390,2024-07-25T00:00:00,0.8207,8423.275,1.163,53,1519143.34,False,none,day,OP-036,24.91364747319135,50.52573544607198,MAT-9681,Enhanced,WH-A-40
BATCH-005721,B765600,SUPP-026,PART-008,2704,2024-02-11T00:00:00,0.8379,8524.499,3.036,48,1194336.19,False,none,day,OP-092,22.780662923086183,40.94365792640081,MAT-7757,Enhanced,WH-B-44
BATCH-005722,B613494,SUPP-026,PART-008,2709,2024-10-18T00:00:00,0.8652,8463.346,3.269,57,1251891.73,False,none,night,OP-027,23.425008989710705,67.39887509848566,MAT-4784,Standard,WH-B-36
BATCH-005723,B414596,SUPP-026,PART-008,3452,2023-04-04T00:00:00,0.8217,8541.8,3.956,51,1652335.59,False,none,night,OP-055,24.45152257825368,59.19933769063526,MAT-4668,Standard,WH-B-17
BATCH-005724,B904503,SUPP-026,PART-008,2271,2024-08-29T00:00:00,0.8502,8482.521,0.574,55,1049440.83,False,none,evening,OP-023,19.60556685600974,62.39481650807497,MAT-1761,Standard,WH-C-45
BATCH-005725,B266921,SUPP-026,PART-008,2307,2024-02-01T00:00:00,0.8184,8586.102,3.572,50,1071402.21,False,none,night,OP-075,22.716669413430097,51.41985408389654,MAT-8847,Standard,WH-A-45
BATCH-005726,B919023,SUPP-026,PART-008,4878,2024-07-16T00:00:00,0.8198,8547.417,1.971,55,2197430.32,False,none,day,OP-024,20.369902063216696,68.35707899719404,MAT-9428,Standard,WH-C-10
BATCH-005727,B658922,SUPP-026,PART-008,2697,2023-08-01T00:00:00,0.8234,8466.542,3.149,46,1309608.33,False,none,night,OP-062,19.92402294776945,42.34432559374413,MAT-3043,Standard,WH-A-08
BATCH-005728,B978013,SUPP-026,PART-008,3642,2023-12-14T00:00:00,0.8542,8481.119,3.423,51,1618855.79,False,none,night,OP-012,19.250625493743897,68.64568376082573,MAT-4259,Standard,WH-A-44
BATCH-005729,B507369,SUPP-026,PART-008,5069,2024-07-03T00:00:00,0.8528,8525.574,3.657,54,2295805.7,False,none,day,OP-030,20.25181906000944,48.26636302134134,MAT-1593,Enhanced,WH-A-18
BATCH-005730,B761893,SUPP-026,PART-008,4600,2023-05-04T00:00:00,0.65,9022.09,2.533,61,2098323.65,True,material_defect,day,OP-001,23.719847738158126,66.05500216094819,MAT-2031,Standard,WH-A-07
BATCH-005731,B406421,SUPP-026,PART-008,3815,2024-02-15T00:00:00,0.8257,8508.19,2.534,63,1761509.65,False,none,night,OP-040,24.705724463755146,61.482024012176254,MAT-3006,Enhanced,WH-A-28
BATCH-005732,B147388,SUPP-026,PART-008,2377,2024-02-29T00:00:00,0.825,8527.03,1.934,61,1089683.72,False,none,day,OP-075,18.723011680440376,40.88105403185833,MAT-9269,Standard,WH-A-26
BATCH-005733,B217450,SUPP-027,PART-021,1641,2024-03-22T00:00:00,0.65,12249.246,4.415,38,1482704.63,True,quality_degradation,night,OP-053,22.163912897349814,53.256875465681404,MAT-1442,Standard,WH-A-01
BATCH-005734,B896431,SUPP-027,PART-021,4326,2023-02-05T00:00:00,0.92,11844.231,2.159,36,3808020.34,False,none,evening,OP-083,18.18555122077838,67.0049147553603,MAT-6872,Standard,WH-A-13
BATCH-005735,B358481,SUPP-027,PART-021,4516,2023-06-23T00:00:00,0.9093,11987.805,3.915,52,4164284.73,False,none,evening,OP-063,22.270729098846665,56.49526904865618,MAT-3657,Standard,WH-C-17
BATCH-005736,B868723,SUPP-027,PART-021,4202,2024-02-18T00:00:00,0.893,11925.854,0.566,45,4041256.01,False,none,evening,OP-090,18.013679065681096,43.71297774678551,MAT-2013,Standard,WH-B-02
BATCH-005737,B516692,SUPP-027,PART-021,4356,2023-12-10T00:00:00,0.65,11986.983,3.774,46,4110911.19,True,quality_degradation,night,OP-047,18.37099962146986,50.77314283820745,MAT-7203,Standard,WH-C-43
