vin,model,segment,color,trim_level,engine_type,assembly_date,assembly_shift,assembly_line,target_market,planned_delivery_date,msrp_usd,production_sequence,quality_gate_passed
VIN105774,SportSedan-S2,Mid-size,Gray,Base,ICE,2024-12-25T00:00:00,day,Line_1,Premium Export,2025-02-06T00:00:00,112463,5774,True
VIN105775,CityHatch-C5,Compact,Brown,Sport,Hybrid,2024-06-27T00:00:00,night,Line_2,Domestic,2024-07-25T00:00:00,79619,5775,True
VIN105776,LuxurySUV-L4,Premium SUV,Black,Sport,Hybrid,2024-04-06T00:00:00,day,Line_1,Premium Export,2024-05-08T00:00:00,63357,5776,True
VIN105777,FamilySUV-M3,SUV,Silver,Luxury,Hybrid,2024-04-20T00:00:00,day,Line_1,Domestic,2024-05-05T00:00:00,90026,5777,True
VIN105778,EcoSedan-X1,Compact,Silver,Sport,ICE,2024-06-11T00:00:00,night,Line_2,Export,2024-07-14T00:00:00,100637,5778,True
VIN105779,LuxurySUV-L4,Premium SUV,White,Premium,ICE,2024-07-15T00:00:00,night,Line_2,Premium Export,2024-08-08T00:00:00,84743,5779,True
VIN105780,EcoSedan-X1,Compact,Black,Premium,Electric,2024-11-21T00:00:00,day,Line_1,Domestic,2024-12-30T00:00:00,92789,5780,True
VIN105781,CityHatch-C5,Compact,Black,Base,ICE,2024-09-13T00:00:00,night,Line_2,Domestic,2024-10-11T00:00:00,50169,5781,True
VIN105782,SportSedan-S2,Mid-size,Silver,Luxury,ICE,2024-12-24T00:00:00,evening,Line_1,Premium Export,2025-01-28T00:00:00,76399,5782,True
VIN105783,FamilySUV-M3,SUV,Black,Sport,ICE,2024-04-21T00:00:00,night,Line_2,Export,2024-05-29T00:00:00,68420,5783,True
VIN105784,CityHatch-C5,Compact,White,Premium,ICE,2024-07-28T00:00:00,evening,Line_1,Domestic,2024-09-07T00:00:00,51101,5784,True
VIN105785,WorkTruck-T6,Commercial,White,Premium,ICE,2024-07-27T00:00:00,day,Line_2,Domestic,2024-08-28T00:00:00,60157,5785,True
VIN105786,SportSedan-S2,Mid-size,Red,Premium,ICE,2024-01-02T00:00:00,night,Line_1,Domestic,2024-02-06T00:00:00,81087,5786,True
VIN105787,FamilySUV-M3,SUV,Black,Luxury,Hybrid,2024-12-30T00:00:00,night,Line_2,Domestic,2025-02-06T00:00:00,104849,5787,True
VIN105788,CityHatch-C5,Compact,Gray,Premium,ICE,2024-07-30T00:00:00,evening,Line_2,Domestic,2024-08-30T00:00:00,36762,5788,True
VIN105789,SportSedan-S2,Mid-size,White,Luxury,Hybrid,2024-06-04T00:00:00,evening,Line_2,Premium Export,2024-06-21T00:00:00,78343,5789,True
VIN105790,CityHatch-C5,Compact,Black,Base,Hybrid,2024-07-18T00:00:00,day,Line_1,Domestic,2024-08-16T00:00:00,81679,5790,True
VIN105791,FamilySUV-M3,SUV,Brown,Luxury,ICE,2024-07-08T00:00:00,evening,Line_1,Export,2024-07-25T00:00:00,99304,5791,True
VIN105792,WorkTruck-T6,Commercial,Red,Luxury,ICE,2024-02-22T00:00:00,night,Line_2,Domestic,2024-03-17T00:00:00,87156,5792,True
VIN105793,CityHatch-C5,Compact,White,Sport,Hybrid,2024-07-26T00:00:00,night,Line_2,Domestic,2024-09-01T00:00:00,89625,5793,True
VIN105794,CityHatch-C5,Compact,White,Base,Hybrid,2024-11-11T00:00:00,night,Line_1,Domestic,2024-11-26T00:00:00,89577,5794,True
VIN105795,CityHatch-C5,Compact,Gray,Sport,Hybrid,2024-01-11T00:00:00,evening,Line_2,Domestic,2024-02-10T00:00:00,84549,5795,True
VIN105796,SportSedan-S2,Mid-size,White,Base,Electric,2024-04-17T00:00:00,evening,Line_1,Premium Export,2024-05-01T00:00:00,112700,5796,True
VIN105797,EcoSedan-X1,Compact,Silver,Base,ICE,2024-11-06T00:00:00,day,Line_2,Domestic,2024-11-29T00:00:00,58015,5797,True
VIN105798,WorkTruck-T6,Commercial,White,Base,Electric,2024-02-18T00:00:00,day,Line_1,Domestic,2024-03-18T00:00:00,75627,5798,True
VIN105799,FamilySUV-M3,SUV,Red,Base,ICE,2024-09-26T00:00:00,night,Line_2,Domestic,2024-10-25T00:00:00,82001,5799,True
VIN105800,WorkTruck-T6,Commercial,Gray,Base,Hybrid,2024-03-16T00:00:00,evening,Line_2,Domestic,2024-04-25T00:00:00,102811,5800,True
VIN105801,CityHatch-C5,Compact,Gray,Sport,ICE,2024-10-31T00:00:00,evening,Line_2,Domestic,2024-12-13T00:00:00,72204,5801,True
VIN105802,WorkTruck-T6,Commercial,White,Sport,Hybrid,2024-07-29T00:00:00,day,Line_1,Domestic,2024-09-09T00:00:00,97496,5802,True
VIN105803,CityHatch-C5,Compact,Black,Sport,Hybrid,2024-12-15T00:00:00,evening,Line_2,Domestic,2025-01-15T00:00:00,71612,5803,True
VIN105804,WorkTruck-T6,Commercial,Black,Sport,Hybrid,2024-11-30T00:00:00,evening,Line_1,Commercial Export,2024-12-29T00:00:00,100480,5804,True
VIN105805,FamilySUV-M3,SUV,Silver,Sport,Electric,2024-05-11T00:00:00,evening,Line_2,Export,2024-06-11T00:00:00,49007,5805,True
VIN105806,CityHatch-C5,Compact,White,Base,ICE,2024-09-29T00:00:00,evening,Line_2,Domestic,2024-11-02T00:00:00,75801,5806,True
VIN105807,EcoSedan-X1,Compact,Gray,Base,ICE,2024-09-11T00:00:00,day,Line_2,Export,2024-09-25T00:00:00,63884,5807,True
VIN105808,CityHatch-C5,Compact,Blue,Base,ICE,2024-11-25T00:00:00,night,Line_1,Domestic,2024-12-30T00:00:00,84684,5808,True
VIN105809,SportSedan-S2,Mid-size,Brown,Base,ICE,2024-05-26T00:00:00,day,Line_1,Domestic,2024-07-07T00:00:00,92547,5809,True
VIN105810,WorkTruck-T6,Commercial,Black,Base,ICE,2024-12-14T00:00:00,day,Line_2,Domestic,2025-01-07T00:00:00,62270,5810,True
VIN105811,SportSedan-S2,Mid-size,Silver,Sport,ICE,2024-05-26T00:00:00,evening,Line_1,Domestic,2024-07-01T00:00:00,103643,5811,True
VIN105812,CityHatch-C5,Compact,Black,Luxury,Hybrid,2024-05-18T00:00:00,night,Line_1,Domestic,2024-06-23T00:00:00,86825,5812,True
VIN105813,CityHatch-C5,Compact,Silver,Luxury,ICE,2024-11-12T00:00:00,day,Line_1,Domestic,2024-12-05T00:00:00,50685,5813,True
VIN105814,SportSedan-S2,Mid-size,Black,Sport,ICE,2024-11-25T00:00:00,evening,Line_1,Domestic,2024-12-22T00:00:00,60283,5814,True
VIN105815,CityHatch-C5,Compact,Green,Luxury,Hybrid,2024-11-28T00:00:00,evening,Line_1,Domestic,2024-12-23T00:00:00,36923,5815,True
VIN105816,EcoSedan-X1,Compact,Gray,Sport,ICE,2024-02-23T00:00:00,day,Line_1,Export,2024-03-09T00:00:00,84310,5816,True
VIN105817,CityHatch-C5,Compact,White,Base,Electric,2024-11-26T00:00:00,evening,Line_2,Domestic,2025-01-09T00:00:00,87252,5817,True
VIN105818,CityHatch-C5,Compact,White,Base,ICE,2024-09-07T00:00:00,evening,Line_1,Domestic,2024-09-24T00:00:00,68092,5818,True
VIN105819,WorkTruck-T6,Commercial,White,Luxury,ICE,2024-03-16T00:00:00,day,Line_1,Commercial Export,2024-04-23T00:00:00,59032,5819,True
VIN105820,EcoSedan-X1,Compact,White,Base,Hybrid,2024-11-08T00:00:00,day,Line_2,Domestic,2024-12-05T00:00:00,85147,5820,True
VIN105821,EcoSedan-X1,Compact,Blue,Sport,ICE,2024-05-12T00:00:00,day,Line_2,Export,2024-06-24T00:00:00,92942,5821,True
VIN105822,FamilySUV-M3,SUV,Gray,Luxury,ICE,2024-02-12T00:00:00,day,Line_2,Domestic,2024-02-27T00:00:00,78873,5822,True
VIN105823,SportSedan-S2,Mid-size,Gray,Luxury,ICE,2024-02-03T00:00:00,night,Line_1,Premium Export,2024-02-29T00:00:00,54749,5823,True
VIN105824,EcoSedan-X1,Compact,Silver,Sport,ICE,2024-02-09T00:00:00,evening,Line_1,Domestic,2024-03-20T00:00:00,78197,5824,True
VIN105825,EcoSedan-X1,Compact,White,Base,ICE,2024-01-01T00:00:00,night,Line_1,Domestic,2024-02-10T00:00:00,69551,5825,True
VIN105826,SportSedan-S2,Mid-size,White,Sport,ICE,2024-07-28T00:00:00,evening,Line_2,Domestic,2024-08-21T00:00:00,78333,5826,True
VIN105827,CityHatch-C5,Compact,Silver,Base,ICE,2024-11-29T00:00:00,night,Line_2,Domestic,2025-01-03T00:00:00,38411,5827,True
VIN105828,EcoSedan-X1,Compact,Black,Sport,Hybrid,2024-08-16T00:00:00,day,Line_2,Domestic,2024-09-26T00:00:00,75610,5828,True
VIN105829,WorkTruck-T6,Commercial,White,Sport,ICE,2024-03-05T00:00:00,evening,Line_1,Commercial Export,2024-04-06T00:00:00,58272,5829,True
VIN105830,LuxurySUV-L4,Premium SUV,Black,Sport,ICE,2024-11-09T00:00:00,night,Line_2,Premium Export,2024-12-09T00:00:00,110052,5830,False
VIN105831,FamilySUV-M3,SUV,Green,Base,ICE,2024-03-29T00:00:00,day,Line_1,Export,2024-05-04T00:00:00,115977,5831,True
VIN105832,SportSedan-S2,Mid-size,Black,Sport,Hybrid,2024-03-26T00:00:00,evening,Line_1,Domestic,2024-04-11T00:00:00,58529,5832,True
VIN105833,CityHatch-C5,Compact,Silver,Luxury,ICE,2024-05-18T00:00:00,evening,Line_1,Domestic,2024-06-24T00:00:00,70210,5833,True
VIN105834,WorkTruck-T6,Commercial,Silver,Base,ICE,2024-05-10T00:00:00,day,Line_2,Domestic,2024-05-25T00:00:00,64359,5834,True
VIN105835,CityHatch-C5,Compact,White,Base,ICE,2024-12-22T00:00:00,day,Line_2,Domestic,2025-01-24T00:00:00,46117,5835,True
VIN105836,LuxurySUV-L4,Premium SUV,Silver,Luxury,ICE,2024-09-16T00:00:00,evening,Line_2,Premium Export,2024-10-30T00:00:00,115939,5836,True
VIN105837,SportSedan-S2,Mid-size,White,Luxury,Electric,2024-09-07T00:00:00,day,Line_1,Domestic,2024-10-07T00:00:00,97100,5837,True
VIN105838,FamilySUV-M3,SUV,White,Premium,ICE,2024-09-18T00:00:00,day,Line_2,Domestic,2024-10-28T00:00:00,115188,5838,True
VIN105839,SportSedan-S2,Mid-size,White,Base,ICE,2024-03-20T00:00:00,night,Line_1,Premium Export,2024-04-10T00:00:00,54573,5839,True
VIN105840,CityHatch-C5,Compact,White,Sport,ICE,2024-11-08T00:00:00,day,Line_1,Domestic,2024-12-13T00:00:00,83378,5840,True
VIN105841,WorkTruck-T6,Commercial,Black,Sport,ICE,2024-10-26T00:00:00,night,Line_1,Commercial Export,2024-11-16T00:00:00,75334,5841,True
VIN105842,FamilySUV-M3,SUV,White,Sport,ICE,2024-11-16T00:00:00,day,Line_1,Export,2024-12-24T00:00:00,52527,5842,True
VIN105843,SportSedan-S2,Mid-size,Black,Base,ICE,2024-01-15T00:00:00,day,Line_1,Domestic,2024-02-04T00:00:00,54706,5843,True
VIN105844,CityHatch-C5,Compact,Silver,Base,ICE,2024-07-08T00:00:00,evening,Line_1,Domestic,2024-08-16T00:00:00,72181,5844,True
VIN105845,EcoSedan-X1,Compact,Black,Base,ICE,2024-03-20T00:00:00,evening,Line_1,Export,2024-05-03T00:00:00,93708,5845,True
VIN105846,CityHatch-C5,Compact,Silver,Sport,ICE,2024-10-16T00:00:00,evening,Line_2,Domestic,2024-10-30T00:00:00,57068,5846,True
VIN105847,LuxurySUV-L4,Premium SUV,White,Base,Hybrid,2024-03-19T00:00:00,day,Line_1,Premium Export,2024-04-12T00:00:00,108807,5847,True
VIN105848,CityHatch-C5,Compact,Black,Base,ICE,2024-03-28T00:00:00,day,Line_1,Domestic,2024-04-16T00:00:00,53399,5848,True
VIN105849,CityHatch-C5,Compact,White,Base,ICE,2024-11-22T00:00:00,evening,Line_2,Domestic,2024-12-24T00:00:00,82620,5849,True
VIN105850,FamilySUV-M3,SUV,Red,Base,ICE,2024-07-27T00:00:00,night,Line_2,Export,2024-08-26T00:00:00,92212,5850,True
VIN105851,SportSedan-S2,Mid-size,Brown,Sport,ICE,2024-08-24T00:00:00,evening,Line_2,Premium Export,2024-09-22T00:00:00,104453,5851,True
VIN105852,LuxurySUV-L4,Premium SUV,Gray,Luxury,ICE,2024-12-21T00:00:00,evening,Line_1,Premium Export,2025-01-18T00:00:00,62663,5852,True
VIN105853,FamilySUV-M3,SUV,White,Base,ICE,2024-05-11T00:00:00,night,Line_1,Domestic,2024-05-26T00:00:00,116901,5853,False
VIN105854,FamilySUV-M3,SUV,White,Premium,ICE,2024-09-29T00:00:00,evening,Line_2,Export,2024-10-27T00:00:00,104609,5854,True
VIN105855,FamilySUV-M3,SUV,Black,Sport,ICE,2024-04-28T00:00:00,day,Line_1,Export,2024-05-18T00:00:00,60936,5855,True
VIN105856,EcoSedan-X1,Compact,White,Premium,ICE,2024-03-28T00:00:00,day,Line_2,Domestic,2024-04-27T00:00:00,82009,5856,False
VIN105857,FamilySUV-M3,SUV,Silver,Base,ICE,2024-08-30T00:00:00,evening,Line_1,Domestic,2024-09-29T00:00:00,68599,5857,True
VIN105858,CityHatch-C5,Compact,White,Base,ICE,2024-07-20T00:00:00,night,Line_1,Domestic,2024-08-22T00:00:00,46318,5858,True
VIN105859,EcoSedan-X1,Compact,White,Premium,ICE,2024-08-09T00:00:00,evening,Line_1,Domestic,2024-09-04T00:00:00,84563,5859,True
VIN105860,FamilySUV-M3,SUV,Gray,Sport,Electric,2024-05-15T00:00:00,night,Line_2,Domestic,2024-06-03T00:00:00,91709,5860,True
VIN105861,FamilySUV-M3,SUV,Silver,Base,ICE,2024-09-24T00:00:00,day,Line_1,Export,2024-10-13T00:00:00,92926,5861,True
VIN105862,WorkTruck-T6,Commercial,White,Sport,ICE,2024-02-16T00:00:00,evening,Line_2,Domestic,2024-03-27T00:00:00,94335,5862,True
VIN105863,EcoSedan-X1,Compact,Silver,Base,ICE,2024-05-21T00:00:00,day,Line_2,Export,2024-06-19T00:00:00,61392,5863,True
VIN105864,CityHatch-C5,Compact,Black,Base,Hybrid,2024-02-11T00:00:00,night,Line_2,Domestic,2024-02-28T00:00:00,73342,5864,True
VIN105865,SportSedan-S2,Mid-size,White,Base,ICE,2024-10-15T00:00:00,day,Line_2,Domestic,2024-11-17T00:00:00,45678,5865,True
VIN105866,EcoSedan-X1,Compact,White,Sport,Hybrid,2024-08-01T00:00:00,evening,Line_2,Domestic,2024-09-08T00:00:00,52398,5866,True
VIN105867,CityHatch-C5,Compact,White,Sport,ICE,2024-10-25T00:00:00,day,Line_1,Domestic,2024-11-10T00:00:00,79943,5867,True
VIN105868,SportSedan-S2,Mid-size,White,Sport,ICE,2024-09-02T00:00:00,night,Line_2,Premium Export,2024-09-23T00:00:00,59077,5868,True
VIN105869,CityHatch-C5,Compact,Red,Sport,ICE,2024-12-13T00:00:00,night,Line_2,Domestic,2025-01-09T00:00:00,74523,5869,True
VIN105870,LuxurySUV-L4,Premium SUV,Black,Premium,ICE,2024-07-12T00:00:00,day,Line_2,Premium Export,2024-07-28T00:00:00,92163,5870,True
VIN105871,SportSedan-S2,Mid-size,Red,Base,ICE,2024-04-18T00:00:00,day,Line_1,Domestic,2024-05-06T00:00:00,101354,5871,True
VIN105872,SportSedan-S2,Mid-size,Silver,Base,ICE,2024-04-16T00:00:00,day,Line_2,Domestic,2024-05-20T00:00:00,80456,5872,True
VIN105873,EcoSedan-X1,Compact,Green,Sport,Hybrid,2024-10-29T00:00:00,day,Line_1,Domestic,2024-11-20T00:00:00,86103,5873,True
VIN105874,CityHatch-C5,Compact,Gray,Sport,ICE,2024-06-23T00:00:00,night,Line_2,Domestic,2024-07-20T00:00:00,80738,5874,True
VIN105875,FamilySUV-M3,SUV,Black,Sport,ICE,2024-12-02T00:00:00,evening,Line_1,Export,2024-12-29T00:00:00,84182,5875,True
VIN105876,CityHatch-C5,Compact,White,Base,Hybrid,2024-07-07T00:00:00,day,Line_1,Domestic,2024-08-02T00:00:00,73330,5876,True
VIN105877,EcoSedan-X1,Compact,Gray,Base,Hybrid,2024-11-02T00:00:00,day,Line_2,Export,2024-12-05T00:00:00,47963,5877,True
VIN105878,CityHatch-C5,Compact,Silver,Luxury,ICE,2024-10-22T00:00:00,day,Line_2,Domestic,2024-11-22T00:00:00,57181,5878,True
VIN105879,WorkTruck-T6,Commercial,Red,Sport,ICE,2024-05-28T00:00:00,day,Line_2,Commercial Export,2024-07-11T00:00:00,42188,5879,True
VIN105880,EcoSedan-X1,Compact,Black,Sport,ICE,2024-07-20T00:00:00,night,Line_1,Export,2024-09-01T00:00:00,74010,5880,True
VIN105881,FamilySUV-M3,SUV,White,Luxury,Electric,2024-10-17T00:00:00,night,Line_1,Domestic,2024-11-04T00:00:00,108558,5881,True
VIN105882,EcoSedan-X1,Compact,Black,Luxury,ICE,2024-11-29T00:00:00,night,Line_1,Domestic,2025-01-04T00:00:00,79272,5882,True
VIN105883,SportSedan-S2,Mid-size,Black,Luxury,ICE,2024-10-30T00:00:00,night,Line_1,Premium Export,2024-11-19T00:00:00,108402,5883,True
VIN105884,SportSedan-S2,Mid-size,Black,Sport,Hybrid,2024-10-29T00:00:00,day,Line_1,Premium Export,2024-11-21T00:00:00,89066,5884,True
VIN105885,EcoSedan-X1,Compact,Silver,Sport,ICE,2024-12-17T00:00:00,night,Line_2,Export,2025-01-27T00:00:00,41712,5885,True
VIN105886,CityHatch-C5,Compact,Blue,Sport,ICE,2024-04-20T00:00:00,evening,Line_2,Domestic,2024-05-29T00:00:00,47366,5886,True
VIN105887,SportSedan-S2,Mid-size,Black,Premium,ICE,2024-02-06T00:00:00,day,Line_2,Premium Export,2024-03-15T00:00:00,80320,5887,True
VIN105888,CityHatch-C5,Compact,Red,Sport,ICE,2024-01-01T00:00:00,day,Line_1,Domestic,2024-02-07T00:00:00,57776,5888,True
VIN105889,FamilySUV-M3,SUV,Black,Base,ICE,2024-08-27T00:00:00,day,Line_1,Export,2024-09-17T00:00:00,66768,5889,True
VIN105890,FamilySUV-M3,SUV,Blue,Base,ICE,2024-09-28T00:00:00,day,Line_2,Domestic,2024-10-14T00:00:00,69881,5890,True
VIN105891,FamilySUV-M3,SUV,Black,Base,ICE,2024-08-15T00:00:00,day,Line_1,Export,2024-09-14T00:00:00,72053,5891,True
VIN105892,EcoSedan-X1,Compact,Gray,Sport,Hybrid,2024-12-09T00:00:00,evening,Line_2,Domestic,2025-01-15T00:00:00,83490,5892,True
VIN105893,FamilySUV-M3,SUV,Black,Luxury,ICE,2024-07-23T00:00:00,evening,Line_1,Domestic,2024-08-26T00:00:00,54374,5893,True
VIN105894,FamilySUV-M3,SUV,Silver,Base,ICE,2024-08-14T00:00:00,evening,Line_2,Domestic,2024-09-11T00:00:00,73204,5894,True
VIN105895,EcoSedan-X1,Compact,White,Premium,Electric,2024-10-07T00:00:00,evening,Line_2,Domestic,2024-10-22T00:00:00,70205,5895,True
VIN105896,CityHatch-C5,Compact,White,Base,ICE,2024-04-07T00:00:00,night,Line_2,Domestic,2024-04-21T00:00:00,46835,5896,True
VIN105897,CityHatch-C5,Compact,Gray,Base,Hybrid,2024-04-29T00:00:00,night,Line_1,Domestic,2024-05-28T00:00:00,64357,5897,True
VIN105898,SportSedan-S2,Mid-size,Red,Base,Hybrid,2024-05-29T00:00:00,day,Line_1,Premium Export,2024-07-03T00:00:00,63434,5898,True
VIN105899,SportSedan-S2,Mid-size,Brown,Base,Hybrid,2024-08-25T00:00:00,night,Line_2,Domestic,2024-09-15T00:00:00,115206,5899,True
VIN105900,EcoSedan-X1,Compact,Green,Sport,ICE,2024-06-23T00:00:00,night,Line_2,Domestic,2024-07-12T00:00:00,65370,5900,True
VIN105901,FamilySUV-M3,SUV,Blue,Base,Hybrid,2024-07-31T00:00:00,evening,Line_1,Domestic,2024-09-10T00:00:00,81480,5901,True
VIN105902,SportSedan-S2,Mid-size,White,Base,ICE,2024-04-09T00:00:00,day,Line_2,Premium Export,2024-05-23T00:00:00,110361,5902,True
VIN105903,CityHatch-C5,Compact,Gray,Base,ICE,2024-03-03T00:00:00,night,Line_1,Domestic,2024-04-10T00:00:00,35920,5903,True
VIN105904,SportSedan-S2,Mid-size,Black,Base,ICE,2024-11-07T00:00:00,evening,Line_2,Premium Export,2024-12-08T00:00:00,83248,5904,True
VIN105905,EcoSedan-X1,Compact,Black,Sport,ICE,2024-08-25T00:00:00,day,Line_2,Export,2024-09-28T00:00:00,81561,5905,True
VIN105906,CityHatch-C5,Compact,Black,Luxury,ICE,2024-08-13T00:00:00,day,Line_2,Domestic,2024-09-07T00:00:00,35676,5906,True
VIN105907,WorkTruck-T6,Commercial,Gray,Base,Hybrid,2024-07-02T00:00:00,evening,Line_2,Commercial Export,2024-07-28T00:00:00,74090,5907,True
VIN105908,FamilySUV-M3,SUV,White,Base,ICE,2024-05-12T00:00:00,evening,Line_1,Export,2024-06-12T00:00:00,84748,5908,True
VIN105909,FamilySUV-M3,SUV,White,Base,ICE,2024-03-08T00:00:00,night,Line_1,Export,2024-04-02T00:00:00,95002,5909,True
VIN105910,FamilySUV-M3,SUV,Silver,Base,ICE,2024-06-10T00:00:00,night,Line_1,Export,2024-07-24T00:00:00,106675,5910,True
VIN105911,SportSedan-S2,Mid-size,Gray,Premium,ICE,2024-11-06T00:00:00,day,Line_2,Domestic,2024-12-18T00:00:00,104845,5911,True
VIN105912,LuxurySUV-L4,Premium SUV,White,Sport,ICE,2024-03-28T00:00:00,night,Line_2,Premium Export,2024-05-02T00:00:00,98069,5912,True
VIN105913,SportSedan-S2,Mid-size,Red,Base,Hybrid,2024-04-03T00:00:00,night,Line_1,Domestic,2024-04-20T00:00:00,87475,5913,True
VIN105914,WorkTruck-T6,Commercial,Black,Luxury,ICE,2024-11-28T00:00:00,evening,Line_2,Domestic,2024-12-17T00:00:00,54044,5914,True
VIN105915,WorkTruck-T6,Commercial,White,Base,ICE,2024-09-28T00:00:00,evening,Line_2,Commercial Export,2024-10-24T00:00:00,81161,5915,True
VIN105916,FamilySUV-M3,SUV,Brown,Base,ICE,2024-04-30T00:00:00,day,Line_2,Export,2024-05-16T00:00:00,115457,5916,True
VIN105917,EcoSedan-X1,Compact,Black,Luxury,ICE,2024-11-26T00:00:00,night,Line_1,Domestic,2024-12-14T00:00:00,48373,5917,True
VIN105918,WorkTruck-T6,Commercial,White,Base,ICE,2024-04-01T00:00:00,day,Line_2,Commercial Export,2024-04-20T00:00:00,58647,5918,True
VIN105919,CityHatch-C5,Compact,Red,Sport,ICE,2024-08-26T00:00:00,day,Line_2,Domestic,2024-09-22T00:00:00,59113,5919,True
VIN105920,WorkTruck-T6,Commercial,White,Base,Hybrid,2024-10-30T00:00:00,day,Line_2,Commercial Export,2024-11-28T00:00:00,101944,5920,True
VIN105921,FamilySUV-M3,SUV,Black,Luxury,ICE,2024-11-15T00:00:00,night,Line_2,Export,2024-12-04T00:00:00,109268,5921,True
VIN105922,CityHatch-C5,Compact,Silver,Sport,Hybrid,2024-10-05T00:00:00,evening,Line_1,Domestic,2024-10-25T00:00:00,56923,5922,True
VIN105923,LuxurySUV-L4,Premium SUV,Black,Luxury,ICE,2024-03-12T00:00:00,evening,Line_1,Premium Export,2024-03-27T00:00:00,55350,5923,True
VIN105924,WorkTruck-T6,Commercial,White,Luxury,ICE,2024-01-13T00:00:00,evening,Line_2,Commercial Export,2024-02-12T00:00:00,74672,5924,True
VIN105925,CityHatch-C5,Compact,Silver,Base,ICE,2024-12-15T00:00:00,day,Line_2,Domestic,2025-01-19T00:00:00,68283,5925,True
VIN105926,WorkTruck-T6,Commercial,Black,Sport,ICE,2024-05-06T00:00:00,night,Line_1,Commercial Export,2024-05-22T00:00:00,41998,5926,True
VIN105927,CityHatch-C5,Compact,Gray,Sport,ICE,2024-06-15T00:00:00,evening,Line_1,Domestic,2024-07-24T00:00:00,43903,5927,True
VIN105928,EcoSedan-X1,Compact,Silver,Base,ICE,2024-01-28T00:00:00,evening,Line_2,Export,2024-02-20T00:00:00,64697,5928,True
VIN105929,CityHatch-C5,Compact,Silver,Luxury,ICE,2024-09-11T00:00:00,night,Line_1,Domestic,2024-10-16T00:00:00,75674,5929,True
VIN105930,SportSedan-S2,Mid-size,Black,Luxury,Hybrid,2024-04-15T00:00:00,night,Line_1,Domestic,2024-05-14T00:00:00,82927,5930,True
VIN105931,EcoSedan-X1,Compact,White,Sport,ICE,2024-03-19T00:00:00,night,Line_1,Export,2024-04-04T00:00:00,73444,5931,True
VIN105932,CityHatch-C5,Compact,Silver,Sport,ICE,2024-01-03T00:00:00,day,Line_2,Domestic,2024-01-30T00:00:00,72562,5932,True
VIN105933,CityHatch-C5,Compact,Black,Premium,ICE,2024-01-30T00:00:00,day,Line_2,Domestic,2024-02-24T00:00:00,77797,5933,True
VIN105934,EcoSedan-X1,Compact,Blue,Base,Hybrid,2024-02-15T00:00:00,evening,Line_1,Domestic,2024-03-07T00:00:00,56361,5934,True
VIN105935,FamilySUV-M3,SUV,Gray,Base,ICE,2024-02-28T00:00:00,day,Line_1,Domestic,2024-03-22T00:00:00,54370,5935,True
VIN105936,CityHatch-C5,Compact,Silver,Base,Hybrid,2024-02-25T00:00:00,day,Line_2,Domestic,2024-04-09T00:00:00,44647,5936,True
VIN105937,EcoSedan-X1,Compact,Silver,Sport,ICE,2024-07-20T00:00:00,evening,Line_2,Export,2024-08-29T00:00:00,86623,5937,True
VIN105938,CityHatch-C5,Compact,Red,Sport,Hybrid,2024-05-11T00:00:00,day,Line_1,Domestic,2024-06-07T00:00:00,42206,5938,True
VIN105939,CityHatch-C5,Compact,Silver,Premium,ICE,2024-11-25T00:00:00,night,Line_1,Domestic,2024-12-11T00:00:00,90283,5939,True
VIN105940,FamilySUV-M3,SUV,Gray,Sport,ICE,2024-07-16T00:00:00,day,Line_1,Domestic,2024-08-19T00:00:00,52288,5940,True
VIN105941,CityHatch-C5,Compact,White,Base,Hybrid,2024-03-16T00:00:00,night,Line_1,Domestic,2024-04-28T00:00:00,71535,5941,True
VIN105942,CityHatch-C5,Compact,Silver,Base,Hybrid,2024-06-22T00:00:00,day,Line_1,Domestic,2024-07-12T00:00:00,42513,5942,True
VIN105943,SportSedan-S2,Mid-size,Gray,Base,ICE,2024-09-14T00:00:00,evening,Line_2,Premium Export,2024-10-25T00:00:00,105286,5943,True
VIN105944,FamilySUV-M3,SUV,White,Premium,ICE,2024-11-15T00:00:00,night,Line_2,Export,2024-12-26T00:00:00,94058,5944,True
VIN105945,CityHatch-C5,Compact,Silver,Premium,Hybrid,2024-12-09T00:00:00,day,Line_1,Domestic,2025-01-08T00:00:00,52912,5945,True
VIN105946,WorkTruck-T6,Commercial,Green,Base,ICE,2024-09-02T00:00:00,evening,Line_2,Commercial Export,2024-10-05T00:00:00,75609,5946,True
VIN105947,EcoSedan-X1,Compact,Red,Base,ICE,2024-02-14T00:00:00,day,Line_1,Domestic,2024-03-20T00:00:00,67107,5947,True
VIN105948,CityHatch-C5,Compact,Gray,Base,ICE,2024-06-18T00:00:00,day,Line_2,Domestic,2024-07-26T00:00:00,52523,5948,True
VIN105949,WorkTruck-T6,Commercial,White,Base,ICE,2024-10-22T00:00:00,evening,Line_2,Domestic,2024-11-14T00:00:00,74513,5949,True
VIN105950,WorkTruck-T6,Commercial,Red,Sport,Electric,2024-08-22T00:00:00,night,Line_1,Domestic,2024-09-20T00:00:00,88494,5950,True
VIN105951,WorkTruck-T6,Commercial,White,Sport,ICE,2024-04-11T00:00:00,day,Line_1,Commercial Export,2024-05-10T00:00:00,51263,5951,True
